"IdUbigeo","Departamento","Provincia","Distrito","Genero","TotalPoblacion","CantidadAfiliados","PorcentajeAP"
60907,CAJAMARCA,SAN IGNACIO,TABACONAS,FEMENINO,11107,9935,0.89
60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,MASCULINO,16231,15636,0.96
100605,HUANUCO,LEONCIO PRADO,LUYANDO,MASCULINO,5134,5411,1.05
60801,CAJAMARCA,JAEN,JAEN,FEMENINO,50373,46578,0.92
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,FEMENINO,1208,996,0.82
101104,HUANUCO,YAROWILCA,APARICIO POMARES,MASCULINO,3008,2970,0.99
30702,APURIMAC,GRAU,CURPAHUASI,FEMENINO,1182,956,0.81
81004,CUSCO,PARURO,COLCHA,FEMENINO,602,559,0.93
130402,LA LIBERTAD,CHEPEN,PACANGA,FEMENINO,12384,8988,0.73
90502,HUANCAVELICA,CHURCAMPA,ANCO,FEMENINO,3385,4545,1.34
61304,CAJAMARCA,SANTA CRUZ,CHANCAYBANOS,FEMENINO,1931,1850,0.96
151030,LIMA,YAUYOS,TOMAS,FEMENINO,621,197,0.32
21907,ANCASH,SIHUAS,QUICHES,FEMENINO,1451,1315,0.91
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,MASCULINO,44035,36753,0.83
30417,APURIMAC,AYMARAES,YANACA,FEMENINO,600,393,0.66
150710,LIMA,HUAROCHIRI,LAHUAYTAMBO,MASCULINO,330,265,0.8
61306,CAJAMARCA,SANTA CRUZ,NINABAMBA,MASCULINO,1432,1172,0.82
80806,CUSCO,ESPINAR,PICHIGUA,FEMENINO,1761,1739,0.99
120106,JUNIN,HUANCAYO,CHICCHE,FEMENINO,481,454,0.94
81007,CUSCO,PARURO,PACCARITAMBO,MASCULINO,1025,866,0.84
61305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,MASCULINO,1325,1139,0.86
80913,CUSCO,LA CONVENCION,VILLA KINTIARINA,FEMENINO,1161,394,0.34
30101,APURIMAC,ABANCAY,ABANCAY,FEMENINO,27876,26796,0.96
150503,LIMA,CANETE,CALANGO,MASCULINO,1201,770,0.64
100509,HUANUCO,HUAMALIES,PUNOS,MASCULINO,2402,2327,0.97
90406,HUANCAVELICA,CASTROVIRREYNA,COCAS,FEMENINO,478,333,0.7
210204,PUNO,AZANGARO,ASILLO,MASCULINO,9336,7900,0.85
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,FEMENINO,3103,3080,0.99
40114,AREQUIPA,AREQUIPA,POLOBAYA,FEMENINO,834,435,0.52
50205,AYACUCHO,CANGALLO,PARAS,FEMENINO,2307,2312,1
90109,HUANCAVELICA,HUANCAVELICA,LARIA,FEMENINO,758,413,0.54
50111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,FEMENINO,927,587,0.63
190106,PASCO,PASCO,PALLANCHACRA,FEMENINO,2499,770,0.31
220802,SAN MARTIN,RIOJA,AWAJUN,FEMENINO,6199,5648,0.91
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,FEMENINO,4358,3970,0.91
151002,LIMA,YAUYOS,ALIS,MASCULINO,409,145,0.35
80702,CUSCO,CHUMBIVILCAS,CAPACMARCA,MASCULINO,2300,2317,1.01
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,MASCULINO,4897,4914,1
90504,HUANCAVELICA,CHURCAMPA,EL CARMEN,MASCULINO,1579,1284,0.81
60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,FEMENINO,11571,9327,0.81
40201,AREQUIPA,CAMANA,CAMANA,FEMENINO,7509,4640,0.62
120411,JUNIN,JAUJA,JANJAILLO,FEMENINO,315,345,1.1
120132,JUNIN,HUANCAYO,SANO,MASCULINO,2207,2051,0.93
40520,AREQUIPA,CAYLLOMA,MAJES,FEMENINO,32569,24898,0.76
120434,JUNIN,JAUJA,YAUYOS,FEMENINO,4490,3495,0.78
120501,JUNIN,JUNIN,JUNIN,FEMENINO,4774,4941,1.03
40125,AREQUIPA,AREQUIPA,VITOR,MASCULINO,1197,1322,1.1
220710,SAN MARTIN,PICOTA,TRES UNIDOS,MASCULINO,2552,2156,0.84
150516,LIMA,CANETE,ZUNIGA,MASCULINO,869,587,0.68
200706,PIURA,TALARA,MANCORA,FEMENINO,6599,5623,0.85
20503,ANCASH,BOLOGNESI,ANTONIO RAIMONDI,FEMENINO,538,477,0.89
190104,PASCO,PASCO,HUAYLLAY,FEMENINO,6702,1920,0.29
30206,APURIMAC,ANDAHUAYLAS,HUAYANA,MASCULINO,559,365,0.65
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,MASCULINO,33875,23557,0.7
21806,ANCASH,SANTA,NEPENA,MASCULINO,7855,4176,0.53
120201,JUNIN,CONCEPCION,CONCEPCION,FEMENINO,7149,6473,0.91
90706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,MASCULINO,5327,4714,0.88
81104,CUSCO,PAUCARTAMBO,COLQUEPATA,FEMENINO,5345,4755,0.89
100321,HUANUCO,DOS DE MAYO,SHUNQUI,FEMENINO,1229,937,0.76
90119,HUANCAVELICA,HUANCAVELICA,HUANDO,FEMENINO,3831,3454,0.9
210205,PUNO,AZANGARO,CAMINACA,FEMENINO,1777,1971,1.11
21308,ANCASH,MARISCAL LUZURIAGA,MUSGA,MASCULINO,534,280,0.52
151013,LIMA,YAUYOS,HUAMPARA,FEMENINO,114,102,0.89
211302,PUNO,YUNGUYO,ANAPIA,FEMENINO,1649,600,0.36
20702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,FEMENINO,1827,1781,0.97
60807,CAJAMARCA,JAEN,POMAHUACA,MASCULINO,5017,4611,0.92
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,MASCULINO,8460,4817,0.57
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MASCULINO,42640,18088,0.42
110113,ICA,ICA,TATE,FEMENINO,2284,1239,0.54
200406,PIURA,MORROPON,SALITRAL,MASCULINO,4255,4661,1.1
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,FEMENINO,78270,57398,0.73
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,FEMENINO,7740,5713,0.74
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,FEMENINO,6904,6672,0.97
120117,JUNIN,HUANCAYO,HUALHUAS,MASCULINO,2429,1936,0.8
21301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,FEMENINO,1830,1414,0.77
30106,APURIMAC,ABANCAY,LAMBRAMA,MASCULINO,2839,1156,0.41
150611,LIMA,HUARAL,SUMBILCA,MASCULINO,496,271,0.55
160705,LORETO,DATEM DEL MARANON,PASTAZA,FEMENINO,3286,5313,1.62
150108,LIMA,LIMA,CHORRILLOS,MASCULINO,177398,0,0
20105,ANCASH,HUARAZ,INDEPENDENCIA,FEMENINO,36150,30391,0.84
140204,LAMBAYEQUE,FERRENAFE,MANUEL ANTONIO MESONES MURO,FEMENINO,2185,1954,0.89
220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,MASCULINO,2946,2917,0.99
50501,AYACUCHO,LA MAR,SAN MIGUEL,MASCULINO,4941,6946,1.41
101106,HUANUCO,YAROWILCA,OBAS,MASCULINO,3007,2497,0.83
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,FEMENINO,3883,5210,1.34
190111,PASCO,PASCO,TINYAHUARCO,MASCULINO,2809,1349,0.48
10103,AMAZONAS,CHACHAPOYAS,BALSAS,FEMENINO,866,603,0.7
120306,JUNIN,CHANCHAMAYO,VITOC,MASCULINO,812,701,0.86
21801,ANCASH,SANTA,CHIMBOTE,MASCULINO,110690,75035,0.68
80308,CUSCO,ANTA,PUCYURA,FEMENINO,2274,1621,0.71
80306,CUSCO,ANTA,LIMATAMBO,FEMENINO,4994,3686,0.74
150405,LIMA,CANTA,LACHAQUI,FEMENINO,484,333,0.69
151012,LIMA,YAUYOS,HONGOS,FEMENINO,206,168,0.82
160501,LORETO,REQUENA,REQUENA,MASCULINO,15995,13804,0.86
22001,ANCASH,YUNGAY,YUNGAY,MASCULINO,11372,9982,0.88
60603,CAJAMARCA,CUTERVO,CHOROS,FEMENINO,1842,1521,0.83
110503,ICA,PISCO,HUMAY,FEMENINO,3043,2306,0.76
50613,AYACUCHO,LUCANAS,OTOCA,MASCULINO,1347,796,0.59
40519,AREQUIPA,CAYLLOMA,YANQUE,MASCULINO,1055,683,0.65
220805,SAN MARTIN,RIOJA,PARDO MIGUEL,MASCULINO,11685,9895,0.85
21403,ANCASH,OCROS,CAJAMARQUILLA,MASCULINO,298,86,0.29
110202,ICA,CHINCHA,ALTO LARAN,FEMENINO,3849,1898,0.49
40703,AREQUIPA,ISLAY,DEAN VALDIVIA,MASCULINO,3473,2572,0.74
90409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,MASCULINO,859,472,0.55
130501,LA LIBERTAD,JULCAN,JULCAN,FEMENINO,6042,6164,1.02
150119,LIMA,LIMA,LURIN,MASCULINO,45084,27193,0.6
151027,LIMA,YAUYOS,SAN PEDRO DE PILAS,MASCULINO,183,157,0.86
120909,JUNIN,CHUPACA,YANACANCHA,FEMENINO,1730,1512,0.87
60104,CAJAMARCA,CAJAMARCA,COSPAN,FEMENINO,3954,3748,0.95
60806,CAJAMARCA,JAEN,LAS PIRIAS,MASCULINO,1990,2316,1.16
21705,ANCASH,RECUAY,LLACLLIN,MASCULINO,948,491,0.52
40111,AREQUIPA,AREQUIPA,MOLLEBAYA,FEMENINO,1009,1295,1.28
81307,CUSCO,URUBAMBA,YUCAY,FEMENINO,1638,1093,0.67
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,FEMENINO,5287,2394,0.45
110303,ICA,NAZCA,EL INGENIO,MASCULINO,1351,1494,1.11
60612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,FEMENINO,2873,2593,0.9
250203,UCAYALI,ATALAYA,TAHUANIA,FEMENINO,4260,6447,1.51
30307,APURIMAC,ANTABAMBA,SABAINO,FEMENINO,818,603,0.74
21408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,FEMENINO,312,186,0.6
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,MASCULINO,2241,926,0.41
150809,LIMA,HUAURA,SANTA LEONOR,MASCULINO,724,503,0.69
120504,JUNIN,JUNIN,ULCUMAYO,FEMENINO,3062,2612,0.85
220914,SAN MARTIN,SAN MARTIN,SHAPAJA,FEMENINO,804,852,1.06
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUNA,MASCULINO,2430,1001,0.41
40113,AREQUIPA,AREQUIPA,POCSI,FEMENINO,307,216,0.7
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,FEMENINO,12943,14351,1.11
60507,CAJAMARCA,CONTUMAZA,TANTARICA,MASCULINO,1610,522,0.32
40309,AREQUIPA,CARAVELI,HUANUHUANU,FEMENINO,2232,922,0.41
200403,PIURA,MORROPON,CHALACO,MASCULINO,4556,4174,0.92
120422,JUNIN,JAUJA,PACA,MASCULINO,535,491,0.92
40515,AREQUIPA,CAYLLOMA,SIBAYO,MASCULINO,344,324,0.94
80406,CUSCO,CALCA,SAN SALVADOR,MASCULINO,2944,2762,0.94
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,FEMENINO,2149,875,0.41
40807,AREQUIPA,LA UNION,QUECHUALLA,FEMENINO,155,90,0.58
230109,TACNA,TACNA,SAMA,FEMENINO,1480,904,0.61
120413,JUNIN,JAUJA,LEONOR ORDONEZ,FEMENINO,752,721,0.96
120423,JUNIN,JAUJA,PACCHA,MASCULINO,965,816,0.85
200805,PIURA,SECHURA,VICE,FEMENINO,6985,7021,1.01
220403,SAN MARTIN,HUALLAGA,EL ESLABON,MASCULINO,1912,1030,0.54
40110,AREQUIPA,AREQUIPA,MIRAFLORES,FEMENINO,24416,17782,0.73
81208,CUSCO,QUISPICANCHI,LUCRE,FEMENINO,2015,1879,0.93
120204,JUNIN,CONCEPCION,CHAMBARA,MASCULINO,1587,1335,0.84
210105,PUNO,PUNO,CAPACHICA,MASCULINO,6131,3978,0.65
100208,HUANUCO,AMBO,TOMAY-KICHWA,MASCULINO,2133,1692,0.79
210708,PUNO,LAMPA,PUCARA,MASCULINO,2943,2997,1.02
210109,PUNO,PUNO,MANAZO,MASCULINO,2948,2557,0.87
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,MASCULINO,41417,39979,0.97
90505,HUANCAVELICA,CHURCAMPA,LA MERCED,FEMENINO,939,276,0.29
120904,JUNIN,CHUPACA,HUACHAC,FEMENINO,1887,1416,0.75
230408,TACNA,TARATA,TICACO,MASCULINO,316,334,1.06
211207,PUNO,SANDIA,SAN JUAN DEL ORO,MASCULINO,6343,1950,0.31
40404,AREQUIPA,CASTILLA,CHACHAS,MASCULINO,816,730,0.89
21902,ANCASH,SIHUAS,ACOBAMBA,MASCULINO,1109,859,0.77
160702,LORETO,DATEM DEL MARANON,CAHUAPANAS,MASCULINO,4369,5849,1.34
120306,JUNIN,CHANCHAMAYO,VITOC,FEMENINO,1106,701,0.63
81008,CUSCO,PARURO,PILLPINTO,MASCULINO,612,422,0.69
51011,AYACUCHO,VICTOR FAJARDO,SARHUA,MASCULINO,1463,1383,0.95
20502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,MASCULINO,599,105,0.18
90506,HUANCAVELICA,CHURCAMPA,LOCROJA,MASCULINO,2170,1877,0.86
50108,AYACUCHO,HUAMANGA,QUINUA,MASCULINO,3285,2603,0.79
130201,LA LIBERTAD,ASCOPE,ASCOPE,MASCULINO,3613,2567,0.71
80808,CUSCO,ESPINAR,ALTO PICHIGUA,MASCULINO,1630,1030,0.63
150304,LIMA,CAJATAMBO,HUANCAPON,FEMENINO,530,451,0.85
80304,CUSCO,ANTA,CHINCHAYPUJIO,MASCULINO,2128,2235,1.05
120133,JUNIN,HUANCAYO,SAPALLANGA,MASCULINO,6906,9930,1.44
60410,CAJAMARCA,CHOTA,LAJAS,FEMENINO,5946,6655,1.12
90119,HUANCAVELICA,HUANCAVELICA,HUANDO,MASCULINO,4024,3454,0.86
60606,CAJAMARCA,CUTERVO,PIMPINGOS,FEMENINO,3002,2729,0.91
50507,AYACUCHO,LA MAR,SANTA ROSA,FEMENINO,6038,6249,1.03
151025,LIMA,YAUYOS,QUINOCAY,FEMENINO,320,257,0.8
81205,CUSCO,QUISPICANCHI,CCATCA,FEMENINO,8767,7712,0.88
90711,HUANCAVELICA,TAYACAJA,PAZOS,FEMENINO,3602,3246,0.9
61112,CAJAMARCA,SAN MIGUEL,TONGOD,FEMENINO,2407,1466,0.61
80405,CUSCO,CALCA,PISAC,MASCULINO,5279,5268,1
20604,ANCASH,CARHUAZ,ANTA,FEMENINO,1209,1300,1.08
51012,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,MASCULINO,1493,1363,0.91
10121,AMAZONAS,CHACHAPOYAS,SONCHE,FEMENINO,112,131,1.17
120404,JUNIN,JAUJA,ATAURA,MASCULINO,639,461,0.72
250103,UCAYALI,CORONEL PORTILLO,IPARIA,FEMENINO,6475,8287,1.28
21908,ANCASH,SIHUAS,RAGASH,MASCULINO,1319,1118,0.85
160103,LORETO,MAYNAS,FERNANDO LORES,MASCULINO,9812,7285,0.74
40605,AREQUIPA,CONDESUYOS,IRAY,MASCULINO,359,249,0.69
160303,LORETO,LORETO,TIGRE,FEMENINO,4581,5012,1.09
21410,ANCASH,OCROS,SANTIAGO DE CHILCAS,FEMENINO,215,3,0.01
210108,PUNO,PUNO,HUATA,FEMENINO,5226,1554,0.3
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,FEMENINO,8645,8300,0.96
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,FEMENINO,9191,7594,0.83
50109,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,MASCULINO,1902,1252,0.66
180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,MASCULINO,600,234,0.39
150402,LIMA,CANTA,ARAHUAY,MASCULINO,366,284,0.78
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,FEMENINO,581,585,1.01
210807,PUNO,MELGAR,ORURILLO,MASCULINO,5915,4490,0.76
50404,AYACUCHO,HUANTA,IGUAIN,FEMENINO,1582,1631,1.03
130812,LA LIBERTAD,PATAZ,TAURIJA,FEMENINO,1564,1543,0.99
40313,AREQUIPA,CARAVELI,YAUCA,FEMENINO,829,724,0.87
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,MASCULINO,816,479,0.59
200209,PIURA,AYABACA,SICCHEZ,FEMENINO,1015,1103,1.09
220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO,MASCULINO,702,774,1.1
230204,TACNA,CANDARAVE,CURIBAYA,FEMENINO,101,98,0.97
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,MASCULINO,1629,1416,0.87
80708,CUSCO,CHUMBIVILCAS,VELILLE,MASCULINO,3769,4127,1.09
100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,FEMENINO,2860,2488,0.87
211302,PUNO,YUNGUYO,ANAPIA,MASCULINO,1816,600,0.33
150604,LIMA,HUARAL,AUCALLAMA,FEMENINO,11891,7418,0.62
21805,ANCASH,SANTA,MORO,FEMENINO,3964,3978,1
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,MASCULINO,691,587,0.85
81202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,MASCULINO,2835,2710,0.96
10514,AMAZONAS,LUYA,PISUQUIA,MASCULINO,2843,2469,0.87
150138,LIMA,LIMA,SANTA MARIA DEL MAR,FEMENINO,836,237,0.28
40514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,FEMENINO,854,379,0.44
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,FEMENINO,6996,3972,0.57
20603,ANCASH,CARHUAZ,AMASHCA,FEMENINO,767,817,1.07
100511,HUANUCO,HUAMALIES,TANTAMAYO,MASCULINO,1560,999,0.64
60614,CAJAMARCA,CUTERVO,SOCOTA,FEMENINO,5286,5029,0.95
150116,LIMA,LIMA,LINCE,FEMENINO,24459,16394,0.67
40803,AREQUIPA,LA UNION,CHARCANA,MASCULINO,302,308,1.02
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,MASCULINO,3310,3320,1
100704,HUANUCO,MARANON,LA MORADA,FEMENINO,1026,1224,1.19
220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,FEMENINO,1112,1457,1.31
100323,HUANUCO,DOS DE MAYO,YANAS,FEMENINO,1659,1295,0.78
81204,CUSCO,QUISPICANCHI,CCARHUAYO,MASCULINO,1578,1576,1
210103,PUNO,PUNO,AMANTANI,MASCULINO,2410,2204,0.91
50104,AYACUCHO,HUAMANGA,CARMEN ALTO,MASCULINO,11505,12270,1.07
150140,LIMA,LIMA,SANTIAGO DE SURCO,MASCULINO,196236,70596,0.36
150123,LIMA,LIMA,PACHACAMAC,MASCULINO,69832,46374,0.66
21201,ANCASH,HUAYLAS,CARAZ,FEMENINO,13049,11116,0.85
10203,AMAZONAS,BAGUA,COPALLIN,FEMENINO,3272,2396,0.73
20510,ANCASH,BOLOGNESI,HUAYLLACAYAN,FEMENINO,586,538,0.92
60416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,MASCULINO,485,491,1.01
61304,CAJAMARCA,SANTA CRUZ,CHANCAYBANOS,MASCULINO,2005,1850,0.92
60402,CAJAMARCA,CHOTA,ANGUIA,MASCULINO,2220,1815,0.82
21503,ANCASH,PALLASCA,CONCHUCOS,MASCULINO,4319,4310,1
30601,APURIMAC,CHINCHEROS,CHINCHEROS,FEMENINO,3494,2560,0.73
250104,UCAYALI,CORONEL PORTILLO,MASISEA,FEMENINO,7142,7692,1.08
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,MASCULINO,3499,5210,1.49
40302,AREQUIPA,CARAVELI,ACARI,MASCULINO,1532,1927,1.26
200402,PIURA,MORROPON,BUENOS AIRES,MASCULINO,4067,4256,1.05
61102,CAJAMARCA,SAN MIGUEL,BOLIVAR,FEMENINO,750,646,0.86
120502,JUNIN,JUNIN,CARHUAMAYO,MASCULINO,4187,3148,0.75
220506,SAN MARTIN,LAMAS,PINTO RECODO,FEMENINO,5789,3911,0.68
70102,CALLAO,CALLAO,BELLAVISTA,MASCULINO,39886,20846,0.52
40605,AREQUIPA,CONDESUYOS,IRAY,FEMENINO,346,249,0.72
21208,ANCASH,HUAYLAS,SANTA CRUZ,MASCULINO,2673,2332,0.87
120125,JUNIN,HUANCAYO,PILCOMAYO,FEMENINO,8003,6783,0.85
30415,APURIMAC,AYMARAES,TINTAY,FEMENINO,1617,1100,0.68
30107,APURIMAC,ABANCAY,PICHIRHUA,MASCULINO,2063,1533,0.74
80905,CUSCO,LA CONVENCION,OCOBAMBA,FEMENINO,3674,2246,0.61
21204,ANCASH,HUAYLAS,HUAYLAS,MASCULINO,785,732,0.93
20511,ANCASH,BOLOGNESI,LA PRIMAVERA,MASCULINO,473,135,0.29
30711,APURIMAC,GRAU,TURPAY,MASCULINO,377,261,0.69
50204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,MASCULINO,1420,1365,0.96
90109,HUANCAVELICA,HUANCAVELICA,LARIA,MASCULINO,722,413,0.57
230303,TACNA,JORGE BASADRE,ITE,FEMENINO,2129,839,0.39
90707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,FEMENINO,3305,1667,0.5
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,FEMENINO,1925,2194,1.14
50509,AYACUCHO,LA MAR,SAMUGARI,MASCULINO,3893,3503,0.9
110505,ICA,PISCO,PARACAS,MASCULINO,3522,1916,0.54
40121,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,MASCULINO,2929,1757,0.6
90603,HUANCAVELICA,HUAYTARA,CORDOVA,MASCULINO,1341,440,0.33
120107,JUNIN,HUANCAYO,CHILCA,FEMENINO,41987,39112,0.93
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,MASCULINO,1077,252,0.23
10517,AMAZONAS,LUYA,SAN FRANCISCO DE YESO,MASCULINO,394,197,0.5
110302,ICA,NAZCA,CHANGUILLO,FEMENINO,858,727,0.85
21801,ANCASH,SANTA,CHIMBOTE,FEMENINO,108524,75035,0.69
90508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,FEMENINO,685,320,0.47
120602,JUNIN,SATIPO,COVIRIALI,FEMENINO,3156,1870,0.59
60409,CAJAMARCA,CHOTA,HUAMBOS,FEMENINO,4617,4469,0.97
60105,CAJAMARCA,CAJAMARCA,ENCANADA,MASCULINO,12896,12367,0.96
150512,LIMA,CANETE,QUILMANA,MASCULINO,8227,5245,0.64
151028,LIMA,YAUYOS,TANTA,FEMENINO,288,251,0.87
90406,HUANCAVELICA,CASTROVIRREYNA,COCAS,MASCULINO,460,333,0.72
90110,HUANCAVELICA,HUANCAVELICA,MANTA,MASCULINO,1010,493,0.49
40807,AREQUIPA,LA UNION,QUECHUALLA,MASCULINO,132,90,0.68
30101,APURIMAC,ABANCAY,ABANCAY,MASCULINO,29218,26796,0.92
51107,AYACUCHO,VILCAS HUAMAN,SAURAMA,MASCULINO,699,539,0.77
120419,JUNIN,JAUJA,MONOBAMBA,FEMENINO,588,677,1.15
80906,CUSCO,LA CONVENCION,QUELLOUNO,MASCULINO,8734,4732,0.54
110504,ICA,PISCO,INDEPENDENCIA,MASCULINO,7400,4927,0.67
130604,LA LIBERTAD,OTUZCO,CHARAT,FEMENINO,1515,1385,0.91
160302,LORETO,LORETO,PARINARI,MASCULINO,3537,3422,0.97
80708,CUSCO,CHUMBIVILCAS,VELILLE,FEMENINO,4912,4127,0.84
200302,PIURA,HUANCABAMBA,CANCHAQUE,MASCULINO,4164,3895,0.94
80903,CUSCO,LA CONVENCION,HUAYOPATA,FEMENINO,2465,2201,0.89
211304,PUNO,YUNGUYO,CUTURAPI,FEMENINO,651,558,0.86
220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,FEMENINO,10809,6412,0.59
40517,AREQUIPA,CAYLLOMA,TISCO,FEMENINO,875,654,0.75
60306,CAJAMARCA,CELENDIN,JOSE GALVEZ,MASCULINO,1345,1433,1.07
40702,AREQUIPA,ISLAY,COCACHACRA,FEMENINO,4768,3143,0.66
120108,JUNIN,HUANCAYO,CHONGOS ALTO,FEMENINO,726,683,0.94
10111,AMAZONAS,CHACHAPOYAS,LEVANTO,MASCULINO,441,345,0.78
160603,LORETO,UCAYALI,PADRE MARQUEZ,MASCULINO,3712,2559,0.69
10611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,MASCULINO,215,158,0.73
130606,LA LIBERTAD,OTUZCO,LA CUESTA,FEMENINO,388,245,0.63
50707,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,FEMENINO,423,214,0.51
30202,APURIMAC,ANDAHUAYLAS,ANDARAPA,MASCULINO,3388,3113,0.92
60411,CAJAMARCA,CHOTA,LLAMA,FEMENINO,3969,3530,0.89
61110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,MASCULINO,1108,1066,0.96
100801,HUANUCO,PACHITEA,PANAO,FEMENINO,12180,10958,0.9
150303,LIMA,CAJATAMBO,GORGOR,FEMENINO,1467,852,0.58
20607,ANCASH,CARHUAZ,PARIAHUANCA,MASCULINO,847,748,0.88
220510,SAN MARTIN,LAMAS,TABALOSOS,FEMENINO,6980,6955,1
130611,LA LIBERTAD,OTUZCO,SALPO,FEMENINO,3274,2866,0.88
190102,PASCO,PASCO,HUACHON,FEMENINO,2434,1826,0.75
60414,CAJAMARCA,CHOTA,PION,MASCULINO,766,760,0.99
21601,ANCASH,POMABAMBA,POMABAMBA,FEMENINO,7924,7636,0.96
10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,MASCULINO,15307,12467,0.81
81302,CUSCO,URUBAMBA,CHINCHERO,MASCULINO,5077,5359,1.06
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,MASCULINO,2255,950,0.42
190303,PASCO,OXAPAMPA,HUANCABAMBA,MASCULINO,3181,3274,1.03
81106,CUSCO,PAUCARTAMBO,KOSNIPATA,FEMENINO,3032,2629,0.87
30407,APURIMAC,AYMARAES,IHUAYLLO,MASCULINO,339,138,0.41
21007,ANCASH,HUARI,HUACHIS,MASCULINO,1833,1419,0.77
150102,LIMA,LIMA,ANCON,FEMENINO,24555,0,0
120125,JUNIN,HUANCAYO,PILCOMAYO,MASCULINO,8917,6783,0.76
50907,AYACUCHO,SUCRE,PAICO,FEMENINO,437,281,0.64
150606,LIMA,HUARAL,IHUARI,FEMENINO,1322,1310,0.99
30714,APURIMAC,GRAU,CURASCO,FEMENINO,831,584,0.7
40102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MASCULINO,45058,24259,0.54
20513,ANCASH,BOLOGNESI,PACLLON,MASCULINO,841,487,0.58
10503,AMAZONAS,LUYA,COCABAMBA,MASCULINO,1182,1111,0.94
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,MASCULINO,2572,2428,0.94
61310,CAJAMARCA,SANTA CRUZ,UTICYACU,MASCULINO,794,618,0.78
30303,APURIMAC,ANTABAMBA,HUAQUIRCA,MASCULINO,655,703,1.07
110101,ICA,ICA,ICA,FEMENINO,67080,38476,0.57
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,MASCULINO,6712,6687,1
160601,LORETO,UCAYALI,CONTAMANA,FEMENINO,14053,13925,0.99
